"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
633,"2019-01-01 02:44:51.0530","2019-01-01 02:55:24.3630",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,35277,"Subscriber",1983,1
227,"2019-01-01 02:44:59.1250","2019-01-01 02:48:46.7570",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,406,"Hicks St & Montague St",40.69512845,-73.99595065,34381,"Subscriber",1990,1
394,"2019-01-01 02:45:18.3520","2019-01-01 02:51:52.5810",3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,3085,"Roebling St & N 4 St",40.71469,-73.95739,31123,"Subscriber",1990,1
333,"2019-01-01 02:45:30.6760","2019-01-01 02:51:03.7900",243,"Fulton St & Rockwell Pl",40.688226,-73.979382,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,18553,"Subscriber",1982,1
969,"2019-01-01 02:45:41.0840","2019-01-01 03:01:50.5470",3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,16215,"Subscriber",1996,1
632,"2019-01-01 02:45:49.1700","2019-01-01 02:56:21.2350",313,"Washington Ave & Park Ave",40.69610226,-73.96751037,3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,34650,"Subscriber",1979,1
1184,"2019-01-01 02:46:32.9230","2019-01-01 03:06:17.6790",394,"E 9 St & Avenue C",40.72521311,-73.97768752,414,"Pearl St & Anchorage Pl",40.70281858,-73.98765762,35733,"Subscriber",2000,1
1161,"2019-01-01 02:46:41.7830","2019-01-01 03:06:03.2500",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,3581,"Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,35621,"Subscriber",1969,0
218,"2019-01-01 02:46:46.1630","2019-01-01 02:50:24.8390",241,"DeKalb Ave & S Portland Ave",40.68981035,-73.97493121,270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,16990,"Subscriber",1984,2
2286,"2019-01-01 02:46:54.2220","2019-01-01 03:25:01.0690",474,"5 Ave & E 29 St",40.7451677,-73.98683077,3002,"South End Ave & Liberty St",40.711512,-74.015756,26787,"Subscriber",1990,2
1157,"2019-01-01 02:46:45.9630","2019-01-01 03:06:03.6730",386,"Centre St & Worth St",40.71494807,-74.00234482,3002,"South End Ave & Liberty St",40.711512,-74.015756,24907,"Subscriber",1960,1
144,"2019-01-01 02:46:51.8020","2019-01-01 02:49:16.6540",3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,3619,"Newtown Ave & 23 St",40.7713615,-73.9246145,33959,"Subscriber",1977,1
492,"2019-01-01 02:47:03.7040","2019-01-01 02:55:16.4380",3540,"Morningside Ave & W 123 St",40.81,-73.9551508,3363,"E 102 St & Park Ave",40.7904828,-73.95033068,34807,"Subscriber",1982,1
204,"2019-01-01 02:47:46.5140","2019-01-01 02:51:11.1120",436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,364,"Lafayette Ave & Classon Ave",40.68900443,-73.96023854,35741,"Subscriber",1980,0
326,"2019-01-01 02:48:06.0110","2019-01-01 02:53:32.3330",3534,"Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,3535,"Mt Morris Park W & W 120 St",40.804038,-73.945925,32383,"Subscriber",1974,1
1625,"2019-01-01 02:48:57.4590","2019-01-01 03:16:03.3150",3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,34079,"Customer",1969,0
3375,"2019-01-01 02:49:00.1580","2019-01-01 03:45:15.4790",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,146,"Hudson St & Reade St",40.71625008,-74.0091059,35781,"Customer",1994,1
668,"2019-01-01 02:48:59.4580","2019-01-01 03:00:07.8090",3096,"Union Ave & N 12 St",40.71924,-73.95242,3072,"Leonard St & Boerum St",40.70583339,-73.94644578,31448,"Subscriber",1993,1
771,"2019-01-01 02:49:11.5850","2019-01-01 03:02:02.9850",3179,"Park Ave & Marcus Garvey Blvd",40.698617,-73.941342,3094,"Graham Ave & Withers St",40.7169811,-73.94485918,17236,"Subscriber",1990,2
165,"2019-01-01 02:49:38.0610","2019-01-01 02:52:23.1000",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,422,"W 59 St & 10 Ave",40.770513,-73.988038,15271,"Subscriber",1977,1
793,"2019-01-01 02:49:50.5450","2019-01-01 03:03:04.5040",3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,474,"5 Ave & E 29 St",40.7451677,-73.98683077,34137,"Subscriber",1991,2
1440,"2019-01-01 02:49:59.0580","2019-01-01 03:13:59.2810",458,"11 Ave & W 27 St",40.751396,-74.005226,128,"MacDougal St & Prince St",40.72710258,-74.00297088,32464,"Subscriber",1987,1
1222,"2019-01-01 02:50:10.8380","2019-01-01 03:10:33.4560",3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,33828,"Customer",1981,1
1279,"2019-01-01 02:50:20.7030","2019-01-01 03:11:40.5480",393,"E 5 St & Avenue C",40.72299208,-73.97995466,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,25678,"Subscriber",1971,1
1200,"2019-01-01 02:50:32.3330","2019-01-01 03:10:33.3220",3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,26877,"Customer",1983,1
1171,"2019-01-01 02:50:27.8380","2019-01-01 03:09:59.5130",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,302,"Avenue D & E 3 St",40.72082834,-73.97793172,35707,"Customer",1997,1
994,"2019-01-01 02:50:42.0470","2019-01-01 03:07:16.4860",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,25193,"Customer",1969,0
1748,"2019-01-01 02:50:41.7010","2019-01-01 03:19:49.7470",402,"Broadway & E 22 St",40.7403432,-73.98955109,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,19007,"Subscriber",1994,1
530,"2019-01-01 02:50:46.2870","2019-01-01 02:59:36.5230",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3082,"Hope St & Union Ave",40.71167351,-73.95141312,19215,"Subscriber",1994,1
482,"2019-01-01 02:50:50.2380","2019-01-01 02:58:52.8710",275,"Washington Ave & Greene Ave",40.68650065,-73.96563307,3053,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915,19468,"Subscriber",1983,2
467,"2019-01-01 02:50:57.7710","2019-01-01 02:58:44.8830",390,"Duffield St & Willoughby St",40.69221589,-73.9842844,467,"Dean St & 4 Ave",40.68312489,-73.97895137,25180,"Subscriber",1990,1
1180,"2019-01-01 02:51:17.1920","2019-01-01 03:10:57.4850",238,"Bank St & Washington St",40.7361967,-74.00859207,391,"Clark St & Henry St",40.69760127,-73.99344559,35760,"Subscriber",1981,1
2106,"2019-01-01 02:51:14.0590","2019-01-01 03:26:20.0670",3663,"Sterling Pl & 7 Ave",40.67716489469059,-73.973827958107,296,"Division St & Bowery",40.71413089,-73.9970468,26478,"Subscriber",1983,1
234,"2019-01-01 02:51:27.2220","2019-01-01 02:55:21.2550",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,3285,"W 87 St & Amsterdam Ave",40.78839,-73.9747,18665,"Subscriber",1990,1
888,"2019-01-01 02:51:36.9200","2019-01-01 03:06:25.2880",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3179,"Park Ave & Marcus Garvey Blvd",40.698617,-73.941342,35774,"Subscriber",1993,1
667,"2019-01-01 02:51:33.0330","2019-01-01 03:02:41.0060",3526,"31 St & 23 Ave",40.7747878,-73.9125551,3607,"31 Ave & 14 St",40.7682,-73.9322662,28117,"Subscriber",1986,2
391,"2019-01-01 02:51:52.5110","2019-01-01 02:58:24.1300",474,"5 Ave & E 29 St",40.7451677,-73.98683077,382,"University Pl & E 14 St",40.73492695,-73.99200509,32899,"Subscriber",1969,1
712,"2019-01-01 02:52:12.5800","2019-01-01 03:04:05.3830",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,31372,"Subscriber",1996,1
157,"2019-01-01 02:52:37.6430","2019-01-01 02:55:15.4410",295,"Pike St & E Broadway",40.71406667,-73.99293911,408,"Market St & Cherry St",40.71076228,-73.99400398,19369,"Subscriber",1992,1
1339,"2019-01-01 02:52:37.1580","2019-01-01 03:14:56.5790",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,28655,"Subscriber",1990,1
2741,"2019-01-01 02:52:48.0590","2019-01-01 03:38:29.7200",341,"Stanton St & Mangin St",40.71782143,-73.97628939,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,35799,"Customer",1998,1
687,"2019-01-01 02:52:54.6730","2019-01-01 03:04:21.9980",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,16345,"Customer",1996,2
637,"2019-01-01 02:53:09.7890","2019-01-01 03:03:47.4110",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,19840,"Customer",1996,1
241,"2019-01-01 02:53:35.2500","2019-01-01 02:57:36.9370",432,"E 7 St & Avenue A",40.72621788,-73.98379855,504,"1 Ave & E 16 St",40.73221853,-73.98165557,32081,"Subscriber",1969,0
299,"2019-01-01 02:53:38.4030","2019-01-01 02:58:37.5930",3382,"Carroll St & Smith St",40.680611,-73.99475825,3335,"Union St & 4 Ave",40.6772744,-73.98282002,31478,"Subscriber",1981,1
612,"2019-01-01 02:53:53.2300","2019-01-01 03:04:05.5730",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,27777,"Customer",1969,0
2059,"2019-01-01 02:54:17.5450","2019-01-01 03:28:36.7130",415,"Pearl St & Hanover Square",40.7047177,-74.00926027,3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,35674,"Subscriber",1981,1
1462,"2019-01-01 02:55:14.6910","2019-01-01 03:19:37.5360",393,"E 5 St & Avenue C",40.72299208,-73.97995466,394,"E 9 St & Avenue C",40.72521311,-73.97768752,35697,"Subscriber",1994,1
365,"2019-01-01 02:55:56.9870","2019-01-01 03:02:02.1070",379,"W 31 St & 7 Ave",40.749156,-73.9916,540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,25317,"Subscriber",1986,2
1352,"2019-01-01 02:56:17.3810","2019-01-01 03:18:50.3090",3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,28072,"Customer",1969,0
2528,"2019-01-01 02:56:24.1240","2019-01-01 03:38:32.3960",341,"Stanton St & Mangin St",40.71782143,-73.97628939,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,29375,"Subscriber",1998,1
682,"2019-01-01 02:51:52.9490","2019-01-01 03:03:15.2830",3569,"Franklin Ave & St Marks Ave",40.6758324,-73.9561677,3047,"Halsey St & Tompkins Ave",40.6823687,-73.944118,34656,"Subscriber",1978,2
1078,"2019-01-01 02:56:44.7570","2019-01-01 03:14:43.3750",317,"E 6 St & Avenue B",40.72453734,-73.98185424,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,17865,"Subscriber",1954,2
253,"2019-01-01 02:56:44.2690","2019-01-01 03:00:57.7590",3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,3094,"Graham Ave & Withers St",40.7169811,-73.94485918,35123,"Subscriber",1983,1
1130,"2019-01-01 02:56:58.2070","2019-01-01 03:15:48.7090",459,"W 20 St & 11 Ave",40.746745,-74.007756,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,35036,"Subscriber",1985,1
434,"2019-01-01 02:57:03.3360","2019-01-01 03:04:18.2880",503,"E 20 St & Park Ave",40.73827428,-73.98751968,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,34678,"Subscriber",1992,1
261,"2019-01-01 02:57:23.6340","2019-01-01 03:01:45.5930",390,"Duffield St & Willoughby St",40.69221589,-73.9842844,239,"Willoughby St & Fleet St",40.69196566,-73.9813018,20331,"Subscriber",1988,1
652,"2019-01-01 02:57:27.4290","2019-01-01 03:08:19.6670",528,"2 Ave & E 31 St",40.74290902,-73.97706058,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,34715,"Subscriber",1994,2
630,"2019-01-01 02:57:39.0530","2019-01-01 03:08:09.9370",528,"2 Ave & E 31 St",40.74290902,-73.97706058,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,35536,"Customer",1969,0
249,"2019-01-01 02:58:35.1310","2019-01-01 03:02:44.1830",3690,"Park Pl & Church St",40.71334184275907,-74.00935515761375,376,"John St & William St",40.70862144,-74.00722156,18483,"Subscriber",1996,1
200,"2019-01-01 02:58:32.3270","2019-01-01 03:01:52.8840",504,"1 Ave & E 16 St",40.73221853,-73.98165557,445,"E 10 St & Avenue A",40.72740794,-73.98142006,32081,"Subscriber",1959,1
313,"2019-01-01 02:58:53.8100","2019-01-01 03:04:07.7240",3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,3151,"E 81 St & York Ave",40.7728384,-73.94989233,33671,"Subscriber",1982,2
870,"2019-01-01 02:59:49.2550","2019-01-01 03:14:19.3000",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,402,"Broadway & E 22 St",40.7403432,-73.98955109,17461,"Subscriber",1982,1
2289,"2019-01-01 03:00:21.2660","2019-01-01 03:38:30.8270",341,"Stanton St & Mangin St",40.71782143,-73.97628939,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,17851,"Customer",1969,0
1395,"2019-01-01 03:00:23.6520","2019-01-01 03:23:38.8700",3091,"Frost St & Meeker St",40.71764,-73.94882,3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,20699,"Subscriber",1996,1
1002,"2019-01-01 03:00:32.2620","2019-01-01 03:17:15.2400",307,"Canal St & Rutgers St",40.71427487,-73.98990025,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,35630,"Subscriber",1993,1
1042,"2019-01-01 03:00:44.8580","2019-01-01 03:18:07.2710",3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,3555,"28 St & 41 Ave",40.751047,-73.93797,30754,"Subscriber",1984,1
671,"2019-01-01 03:01:01.6220","2019-01-01 03:12:13.6090",3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,3305,"E 91 St & 2 Ave",40.78112229934166,-73.94965589046478,34733,"Subscriber",1991,2
461,"2019-01-01 03:01:12.3280","2019-01-01 03:08:53.5870",3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,24884,"Subscriber",1985,2
1607,"2019-01-01 03:01:19.1930","2019-01-01 03:28:06.2490",3067,"Broadway & Whipple St",40.7016657,-73.9437303,3322,"12 St & 4 Ave",40.668603,-73.9904394,35768,"Subscriber",1977,1
1670,"2019-01-01 03:01:18.9340","2019-01-01 03:29:09.5570",3571,"Bedford Ave & Bergen St",40.676368,-73.952918,3354,"3 St & Prospect Park West",40.668132,-73.97363831,34333,"Subscriber",1991,2
2311,"2019-01-01 03:01:33.6110","2019-01-01 03:40:04.6620",3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,35061,"Subscriber",1980,1
1737,"2019-01-01 03:02:09.8970","2019-01-01 03:31:07.0720",447,"8 Ave & W 52 St",40.76370739,-73.9851615,3540,"Morningside Ave & W 123 St",40.81,-73.9551508,32634,"Subscriber",1965,1
228,"2019-01-01 03:02:19.1990","2019-01-01 03:06:07.3730",285,"Broadway & E 14 St",40.73454567,-73.99074142,335,"Washington Pl & Broadway",40.72903917,-73.99404649,29383,"Subscriber",1988,2
449,"2019-01-01 03:02:24.0420","2019-01-01 03:09:53.8430",3335,"Union St & 4 Ave",40.6772744,-73.98282002,3388,"President St & Henry St",40.6828003,-73.99990419,28028,"Subscriber",1975,1
1565,"2019-01-01 03:03:10.8480","2019-01-01 03:29:15.8580",3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,35790,"Subscriber",1958,2
606,"2019-01-01 03:03:20.7730","2019-01-01 03:13:26.8450",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,26761,"Subscriber",1995,2
321,"2019-01-01 03:03:40.6790","2019-01-01 03:09:01.9690",251,"Mott St & Prince St",40.72317958,-73.99480012,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,35685,"Subscriber",1988,2
317,"2019-01-01 03:03:40.7560","2019-01-01 03:08:57.8700",251,"Mott St & Prince St",40.72317958,-73.99480012,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,31210,"Subscriber",1987,1
422,"2019-01-01 03:04:26.6730","2019-01-01 03:11:29.5130",401,"Allen St & Rivington St",40.72019576,-73.98997825,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,20635,"Subscriber",1990,1
1613,"2019-01-01 03:04:45.4030","2019-01-01 03:31:39.1030",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,146,"Hudson St & Reade St",40.71625008,-74.0091059,33252,"Subscriber",1989,1
556,"2019-01-01 03:05:31.6900","2019-01-01 03:14:47.7880",3041,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,3066,"Tompkins Ave & Hopkins St",40.69957608,-73.94708417,35725,"Subscriber",1989,1
372,"2019-01-01 03:06:04.4990","2019-01-01 03:12:16.8970",412,"Forsyth St & Canal St",40.7158155,-73.99422366,400,"Pitt St & Stanton St",40.71926081,-73.98178024,17164,"Subscriber",1988,1
547,"2019-01-01 03:06:03.8950","2019-01-01 03:15:11.2860",3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,21328,"Subscriber",1983,2
489,"2019-01-01 03:07:07.2780","2019-01-01 03:15:16.9050",531,"Forsyth St & Broome St",40.71893904,-73.99266288,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,27920,"Subscriber",1987,1
326,"2019-01-01 03:07:11.5480","2019-01-01 03:12:37.7660",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,30672,"Subscriber",2000,1
662,"2019-01-01 03:07:28.8050","2019-01-01 03:18:31.7460",436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,28080,"Subscriber",1989,1
345,"2019-01-01 03:07:21.1540","2019-01-01 03:13:06.5520",79,"Franklin St & W Broadway",40.71911552,-74.00666661,3435,"Grand St & Elizabeth St",40.718822,-73.99596,31460,"Subscriber",1991,1
170,"2019-01-01 03:07:20.5310","2019-01-01 03:10:10.8970",3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,27966,"Subscriber",1964,2
1375,"2019-01-01 03:08:04.3340","2019-01-01 03:30:59.3410",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,33805,"Subscriber",1973,2
324,"2019-01-01 03:08:01.7210","2019-01-01 03:13:26.5390",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,35710,"Subscriber",1995,2
114,"2019-01-01 03:08:22.6980","2019-01-01 03:10:17.3800",3581,"Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,34771,"Subscriber",1969,0
502,"2019-01-01 03:08:20.3180","2019-01-01 03:16:43.1690",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,445,"E 10 St & Avenue A",40.72740794,-73.98142006,19606,"Subscriber",1969,2
466,"2019-01-01 03:08:36.0980","2019-01-01 03:16:22.8940",3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,3547,"Broadway & Moylan Pl",40.8143256,-73.9590255,17984,"Subscriber",1995,1
843,"2019-01-01 03:08:34.1570","2019-01-01 03:22:37.3880",3368,"5 Ave & 3 St",40.6728155,-73.98352355,3422,"Columbia St & Degraw St",40.6859296,-74.00242364,15240,"Subscriber",1994,1
609,"2019-01-01 03:08:48.1330","2019-01-01 03:18:57.9860",331,"Pike St & Monroe St",40.71173107,-73.99193043,251,"Mott St & Prince St",40.72317958,-73.99480012,29167,"Subscriber",1984,1
570,"2019-01-01 03:08:55.5150","2019-01-01 03:18:26.0750",436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,35706,"Subscriber",1989,1
487,"2019-01-01 03:09:07.4480","2019-01-01 03:17:14.5440",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,479,"9 Ave & W 45 St",40.76019252,-73.9912551,30240,"Subscriber",1965,1
210,"2019-01-01 03:09:44.1690","2019-01-01 03:13:14.2580",391,"Clark St & Henry St",40.69760127,-73.99344559,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,31992,"Subscriber",1989,1
269,"2019-01-01 03:10:07.5540","2019-01-01 03:14:37.4570",279,"Peck Slip & Front St",40.707873,-74.00167,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,27836,"Subscriber",1970,1
453,"2019-01-01 03:10:20.7400","2019-01-01 03:17:53.9210",257,"Lispenard St & Broadway",40.71939226,-74.00247214,417,"Barclay St & Church St",40.71291224,-74.01020234,17562,"Customer",1969,0
514,"2019-01-01 03:10:39.1770","2019-01-01 03:19:14.0380",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,497,"E 17 St & Broadway",40.73704984,-73.99009296,20652,"Subscriber",1995,1
152,"2019-01-01 03:11:24.0690","2019-01-01 03:13:56.7570",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,383,"Greenwich Ave & Charles St",40.735238,-74.000271,26610,"Subscriber",1978,1
479,"2019-01-01 03:11:40.8900","2019-01-01 03:19:40.5080",3086,"Graham Ave & Conselyea St",40.715143,-73.944507,3106,"Driggs Ave & N Henry St",40.72325,-73.94308,30256,"Subscriber",1977,1
129,"2019-01-01 03:12:00.3000","2019-01-01 03:14:09.7340",3384,"Smith St & 3 St",40.6787242,-73.99599099,3377,"Carroll St & Bond St",40.6786115,-73.99037292,34160,"Subscriber",1966,1
437,"2019-01-01 03:12:11.0110","2019-01-01 03:19:28.1700",3382,"Carroll St & Smith St",40.680611,-73.99475825,3389,"Carroll St & Columbia St",40.6830456,-74.00348559,21133,"Subscriber",1982,2
413,"2019-01-01 03:12:34.5790","2019-01-01 03:19:28.1120",3382,"Carroll St & Smith St",40.680611,-73.99475825,3389,"Carroll St & Columbia St",40.6830456,-74.00348559,26388,"Subscriber",1983,1
1311,"2019-01-01 03:12:24.9660","2019-01-01 03:34:16.3290",419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,3315,"Henry St & Degraw St",40.6847514,-73.99917254,19240,"Customer",2000,1
248,"2019-01-01 03:13:30.6010","2019-01-01 03:17:39.1080",3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,35773,"Subscriber",1992,1
